cad_cdw_id,cad_event_number,general_offense_number,event_clearance_code,event_clearance_description,event_clearance_subgroup,event_clearance_group,event_clearance_date,hundred_block_location,district_sector,zone_beat,census_tract,longitude,latitude,incident_location,initial_type_description,initial_type_subgroup,initial_type_group,at_scene_time
678463,11000383620,2011383620,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,11/28/2011 04:02:00 PM,HOLLY PL SW / SW WILLOW ST,W,W3,10600.4000,-122.390832511,47.542101308,"(47.542101308, -122.390832511)",NA,NA,NA,NA
837200,12000205448,2012205448,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,06/29/2012 05:07:00 PM,8XX BLOCK OF 2ND AVE,K,K1,8100.2028,-122.334150901,47.604089629,"(47.604089629, -122.334150901)",NA,NA,NA,NA
1756796,16000203060,2016203060,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,06/08/2016 11:16:48 AM,16XX BLOCK OF 15 AV W,Q,Q2,7100.1004,-122.37614,47.63416,"(47.63416, -122.37614)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,06/08/2016 10:14:49 AM
1946158,17000072587,201772587,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,02/28/2017 12:25:30 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.324615,47.708603,"(47.708603, -122.324615)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
1302871,13000036732,201336732,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,02/01/2013 05:56:00 PM,16XX BLOCK OF 3RD AVE,M,M2,8100.2002,-122.339120542,47.611201037,"(47.611201037, -122.339120542)",NA,NA,NA,NA
1728320,16000153043,2016153043,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,05/03/2016 10:00:14 AM,13XX BLOCK OF MINOR AV,E,E3,8400.2004,-122.32644,47.61245,"(47.61245, -122.32644)",TRU - FORGERY/CHKS/BUNCO/SCAMS/ID THEFT,FRAUD CALLS,FRAUD CALLS,NA
2060973,17000284156,2017284156,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/02/2017 10:21:51 PM,57XX BLOCK OF 15 AV NE,U,U1,4400.1018,-122.3119,47.671467,"(47.671467, -122.3119)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,NA
1747154,16000186186,2016186186,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,05/27/2016 11:26:03 AM,1 AV / YESLER WY,K,K1,9200.2007,-122.33418,47.601723,"(47.601723, -122.33418)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
403127,11000245738,2011245738,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,07/29/2011 12:20:00 AM,71XX BLOCK OF HOLLY PARK DR S,S,S1,11000.5012,-122.287443865,47.539097092,"(47.539097092, -122.287443865)",NA,NA,NA,NA
1058120,15000110787,2015110787,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,04/05/2015 08:23:00 AM,53XX BLOCK OF BALLARD AV NW,B,B1,4700.5013,-122.383948275,47.667045111,"(47.667045111, -122.383948275)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,04/05/2015 06:45:00 AM
1697973,16000097349,201697349,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/20/2016 07:24:03 AM,4XX BLOCK OF PINE ST,M,M2,8100.2000,-122.33732,47.61132,"(47.61132, -122.33732)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,NA
1576693,15000354595,2015354595,361,FOUND PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",10/10/2015 12:06:00 PM,38XX BLOCK OF LAKE WASHINGTON BV S,R,R3,9500.3061,-122.274911688,47.569840375,"(47.569840375, -122.274911688)",FOUND - PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",NA
1570112,15000346452,2015346452,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,10/03/2015 10:39:00 PM,1 AV S / S WASHINGTON ST,K,K2,9200.2023,-122.334183959,47.600881845,"(47.600881845, -122.334183959)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
1001636,12000437593,2012437593,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,12/23/2012 08:46:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)",NA,NA,NA,NA
1116125,15000193098,2015193098,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,06/10/2015 12:53:00 AM,143XX BLOCK OF 30 AV NE,L,L1,100.4001,-122.296525794,47.733249951,"(47.733249951, -122.296525794)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,06/09/2015 09:02:00 PM
1514522,15000278799,2015278799,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,08/11/2015 10:42:00 PM,7 AV / PINE ST,M,M2,8200.1006,-122.334262452,47.612600166,"(47.612600166, -122.334262452)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,08/11/2015 08:07:00 PM
897986,12000305950,2012305950,NA,NA,NA,NA,NA,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,09/10/2012 09:03:00 PM
1534352,15000303015,2015303015,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,08/29/2015 10:35:00 PM,E PIKE ST / BROADWAY,E,E2,7500.4016,-122.320781185,47.614074152,"(47.614074152, -122.320781185)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,08/29/2015 10:35:00 PM
778867,12000116977,2012116977,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,04/17/2012 12:28:00 PM,63XX BLOCK OF 39TH AVE S,S,S1,11101.5002,-122.283336902,47.545663139,"(47.545663139, -122.283336902)",NA,NA,NA,NA
1833967,16000332966,2016332966,064,SHOPLIFT,THEFT,SHOPLIFTING,09/14/2016 03:13:21 AM,6 AV S / S MICHIGAN ST,O,O3,10900.2073,-122.32616,47.54625,"(47.54625, -122.32616)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,09/13/2016 11:58:35 PM
823111,12000183026,2012183026,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,06/12/2012 06:34:00 AM,21XX BLOCK OF N 45TH ST,J,J3,5100.1003,-122.333133243,47.661383732,"(47.661383732, -122.333133243)",NA,NA,NA,NA
1054426,15000105712,2015105712,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,04/01/2015 09:05:00 AM,BOYER AV E / E ROANOKE ST,C,C1,6100.2010,-122.317139037,47.643200591,"(47.643200591, -122.317139037)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1823186,16000315594,2016315594,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",08/31/2016 03:18:46 PM,12XX BLOCK OF WESTERN AV,M,M1,8100.1003,-122.33898,47.606014,"(47.606014, -122.33898)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",08/31/2016 01:11:08 PM
747688,12000068798,201268798,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/06/2012 04:03:00 PM,105XX BLOCK OF MERIDIAN AVE N,N,N3,1300.1000,-122.333937608,47.705489942,"(47.705489942, -122.333937608)",NA,NA,NA,NA
2101773,17000358165,2017358165,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/26/2017 09:47:38 AM,60XX BLOCK OF LANHAM PL SW,F,F1,10702.2003,-122.37349,47.54748,"(47.54748, -122.37349)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
380353,11000212296,2011212296,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",07/02/2011 02:57:00 AM,14XX BLOCK OF 5TH AVE,K,K1,8100.2008,-122.335119806,47.610181663,"(47.610181663, -122.335119806)",NA,NA,NA,NA
1898709,16000451033,2016451033,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,12/16/2016 02:34:50 PM,41XX BLOCK OF 4 AV S,O,O2,9300.3161,-122.32941,47.566895,"(47.566895, -122.32941)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,12/16/2016 12:33:41 PM
1919824,17000022312,201722312,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,01/19/2017 02:53:05 AM,4XX BLOCK OF PIKE ST,M,M3,8100.2005,-122.33613,47.610447,"(47.610447, -122.33613)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,01/18/2017 11:22:52 PM
1740755,16000174944,2016174944,350,HAZARDS,HAZARDS,HAZARDS,05/19/2016 11:32:22 AM,4 AV S / SEATTLE BV S,K,K3,9300.2017,-122.32905,47.596485,"(47.596485, -122.32905)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,NA
23724,10000258161,2010258161,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/26/2010 08:09:00 PM,22XX BLOCK OF 4TH AVE,M,M2,7200.2022,-122.343284245,47.614984659,"(47.614984659, -122.343284245)",NA,NA,NA,NA
1978810,17000134131,2017134131,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,04/17/2017 04:16:06 PM,110XX BLOCK OF 5 AV NE,L,L2,1200.3002,-122.32329,47.709087,"(47.709087, -122.32329)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,04/17/2017 02:09:21 PM
1737465,16000169082,2016169082,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,05/14/2016 09:31:47 PM,15XX BLOCK OF 5 AV,M,M3,8100.2005,-122.33603,47.611176,"(47.611176, -122.33603)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
753070,12000077095,201277095,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/13/2012 08:05:00 PM,3 AV / VIRGINIA ST,M,M2,8002.1001,-122.340894617,47.612397328,"(47.612397328, -122.340894617)",NA,NA,NA,NA
2100536,17000355921,2017355921,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/24/2017 03:01:42 PM,24 AV S / S HILL ST,R,R2,9500.2064,-122.301636,47.5845,"(47.5845, -122.301636)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
1704648,16000108318,2016108318,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/29/2016 03:51:51 PM,1 AV / YESLER WY,K,K1,9200.2007,-122.33418,47.601723,"(47.601723, -122.33418)",TRAFFIC - ASSIST MOTORIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/29/2016 03:38:55 PM
1809087,16000292937,2016292937,371,PROPERTY - MISSING,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",08/13/2016 10:31:11 PM,45XX BLOCK OF 25 AV NE,U,U3,4301.1014,-122.3009,47.66189,"(47.66189, -122.3009)","PROPERTY, LOST OR MISSING","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",08/13/2016 09:31:19 PM
489249,11000166923,2011166923,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,05/25/2011 07:38:00 PM,30XX BLOCK OF NE 140TH ST,L,L1,100.4002,-122.295142382,47.73013966,"(47.73013966, -122.295142382)",NA,NA,NA,NA
2115684,17000383533,2017383533,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,10/15/2017 07:47:13 PM,140XX BLOCK OF LINDEN AV N,N,N2,401.1007,-122.347755,47.730316,"(47.730316, -122.347755)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/15/2017 04:51:47 PM
2004176,17000180666,2017180666,052,BURGLARY - COMMERCIAL,COMMERCIAL BURGLARIES,BURGLARY,05/22/2017 07:34:34 PM,32XX BLOCK OF 15 AV W,Q,Q2,5801.4062,-122.37634,47.649464,"(47.649464, -122.37634)",BURG - COMM BURGLARY (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,05/22/2017 05:25:32 PM
551970,11000130760,2011130760,062,BICYCLE THEFT,THEFT,BIKE,04/24/2011 06:37:00 PM,8XX BLOCK OF ALASKAN WAY,M,M3,8100.1027,-122.357193891,47.617235641,"(47.617235641, -122.357193891)",NA,NA,NA,NA
2103147,17000360636,2017360636,030,ARMED ROBBERY,GUN CALLS,ROBBERY,09/28/2017 02:41:40 AM,1XX BLOCK OF 14 AV,G,G2,8600.3017,-122.31418,47.602184,"(47.602184, -122.31418)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,09/28/2017 12:38:47 AM
1843913,16000351878,2016351878,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",09/28/2016 05:52:22 PM,11XX BLOCK OF DEXTER AV N,D,D2,6700.1012,-122.34259,47.629055,"(47.629055, -122.34259)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",09/28/2016 12:10:46 PM
1129439,15000212256,2015212256,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",06/23/2015 07:10:00 PM,7XX BLOCK OF E PIKE ST,E,E2,8400.1009,-122.322757495,47.614057458,"(47.614057458, -122.322757495)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,NA
426805,11000280425,2011280425,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,08/26/2011 06:32:00 AM,50XX BLOCK OF S FLETCHER ST,S,S2,11800.4010,-122.27058187,47.519042435,"(47.519042435, -122.27058187)",NA,NA,NA,NA
2088721,17000334019,2017334019,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,09/08/2017 08:45:47 AM,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334816,47.61237,"(47.61237, -122.334816)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,09/08/2017 07:31:46 AM
1838390,16000342618,2016342618,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",09/21/2016 11:16:35 AM,14XX BLOCK OF 2 AV W,Q,Q2,7000.4002,-122.35967,47.631607,"(47.631607, -122.35967)",TRU - PROPERTY DESTRUCTION/DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,NA
1764640,16000216867,2016216867,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,06/18/2016 01:17:49 PM,RAINIER AV S / S MCCLELLAN ST,R,R2,9500.4004,-122.29816,47.57835,"(47.57835, -122.29816)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,06/18/2016 12:22:56 PM
947172,12000372655,2012372655,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/30/2012 08:17:00 PM,41XX BLOCK OF UNIVERSITY WAY NE,U,U2,5301.4001,-122.313226589,47.657574535,"(47.657574535, -122.313226589)",NA,NA,NA,NA
442573,11000303703,2011303703,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",09/14/2011 10:15:00 AM,PHINNEY AV N / N 125 ST,B,B1,402.4004,-122.354210155,47.719597646,"(47.719597646, -122.354210155)",NA,NA,NA,NA
1548976,15000320229,2015320229,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,09/12/2015 12:38:00 PM,4XX BLOCK OF 3 AV,K,K3,8100.2045,-122.330510334,47.601885907,"(47.601885907, -122.330510334)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,09/12/2015 12:31:00 PM
1847759,16000359200,2016359200,161,TRESPASS,TRESPASS,TRESPASS,10/04/2016 02:51:34 AM,1XX BLOCK OF YESLER WY,K,K1,8100.1036,-122.334366,47.601967,"(47.601967, -122.334366)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/04/2016 01:07:24 AM
795939,12000143969,2012143969,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,05/10/2012 08:48:00 PM,83XX BLOCK OF 9TH AVE NW,B,B3,3000.1002,-122.368324695,47.689878243,"(47.689878243, -122.368324695)",NA,NA,NA,NA
1982044,17000140540,2017140540,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,04/22/2017 12:55:07 PM,30XX BLOCK OF S MYRTLE ST,S,S1,11002.1017,-122.293755,47.538914,"(47.538914, -122.293755)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
2022578,17000214658,2017214658,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,06/15/2017 01:54:10 AM,42XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3008,-122.31319,47.659054,"(47.659054, -122.31319)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,NA
541673,11000118213,2011118213,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,04/13/2011 07:52:00 PM,86XX BLOCK OF 25TH AVE SW,F,F2,11400.2011,-122.36451696,47.525951504,"(47.525951504, -122.36451696)",NA,NA,NA,NA
1605813,15000391285,2015391285,161,TRESPASS,TRESPASS,TRESPASS,11/08/2015 09:06:00 PM,93XX BLOCK OF 51 AV S,S,S3,11800.4010,-122.270000916,47.518651582,"(47.518651582, -122.270000916)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,NA
1624495,15000422763,2015422763,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/05/2015 07:25:57 PM,13XX BLOCK OF SW MYRTLE ST,F,F1,10800.1011,-122.35211,47.5391,"(47.5391, -122.35211)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,12/05/2015 06:39:56 PM
1849017,16000361695,2016361695,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10/05/2016 07:40:56 PM,N 145 ST / GREENWOOD AV N,N,N1,401.2000,-122.355576,47.734127,"(47.734127, -122.355576)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
2251884,15000021233,201521233,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,01/20/2015 05:55:00 AM,42XX BLOCK OF 30 AV SW,W,W2,9900.3007,-122.370781266,47.566523327,"(47.566523327, -122.370781266)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,NA
1260757,11000025184,201125184,161,TRESPASS,TRESPASS,TRESPASS,01/21/2011 09:56:00 PM,20XX BLOCK OF 7TH AVE,M,M2,7200.1061,-122.338295132,47.61555441,"(47.61555441, -122.338295132)",TRESPASS,TRESPASS,TRESPASS,01/21/2011 09:55:00 PM
20580,10000253394,2010253394,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,07/23/2010 06:55:00 AM,137XX BLOCK OF 35TH AVE NE,L,L1,100.2004,-122.290978022,47.729193227,"(47.729193227, -122.290978022)",NA,NA,NA,NA
1674261,16000056055,201656055,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,02/16/2016 08:26:48 AM,12XX BLOCK OF HARBOR AV SW,W,W1,9600.5002,-122.38238,47.591312,"(47.591312, -122.38238)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
382727,11000215716,2011215716,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,07/04/2011 10:09:00 PM,70XX BLOCK OF DELRIDGE WAY SW,F,F1,10800.2009,-122.360846603,47.539843864,"(47.539843864, -122.360846603)",NA,NA,NA,NA
736772,12000052004,201252004,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,02/20/2012 08:47:00 PM,1XX BLOCK OF NE 63RD ST,J,J1,3600.3009,-122.326819778,47.674384851,"(47.674384851, -122.326819778)",NA,NA,NA,NA
2203866,14000385176,2014385176,203,ALARMS - RESIDENTIAL PANIC (FALSE),PANIC ALARMS (FALSE),FALSE ALARMS,11/17/2014 05:36:00 PM,11XX BLOCK OF HARVARD AV E,C,C1,6500.4002,-122.322319736,47.629579794,"(47.629579794, -122.322319736)",ALARM - RESIDENTIAL - SILENT/AUD PANIC/DURESS,ALARMS,SUSPICIOUS CIRCUMSTANCES,11/17/2014 04:00:00 PM
116367,10000393487,2010393487,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,11/10/2010 10:55:00 PM,88XX BLOCK OF 38TH AVE S,O,O3,11700.3005,-122.284941365,47.522905522,"(47.522905522, -122.284941365)",NA,NA,NA,NA
548952,11000125522,2011125522,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,04/20/2011 02:02:00 AM,56XX BLOCK OF 20TH AVE NW,B,B2,4700.3009,-122.381627709,47.691506018,"(47.691506018, -122.381627709)",NA,NA,NA,NA
1882042,16000420260,2016420260,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/21/2016 02:54:37 AM,123XX BLOCK OF 30 AV NE,L,L1,700.1004,-122.296326,47.718452,"(47.718452, -122.296326)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
58429,10000308568,2010308568,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,09/03/2010 12:29:00 PM,11XX BLOCK OF STEWART ST,D,D2,7300.2011,-122.332288366,47.617277239,"(47.617277239, -122.332288366)",NA,NA,NA,NA
536526,11000108977,2011108977,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,04/05/2011 07:11:00 PM,90XX BLOCK OF RAINIER AVE S,S,S3,11800.6014,-122.219981301,47.497217286,"(47.497217286, -122.219981301)",NA,NA,NA,NA
113237,10000388850,2010388850,350,HAZARDS,HAZARDS,HAZARDS,11/07/2010 01:05:00 AM,36XX BLOCK OF EASTERN AVE N,J,J3,5400.2001,-122.329101161,47.651980266,"(47.651980266, -122.329101161)",NA,NA,NA,NA
1264273,11000020068,201120068,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/17/2011 10:49:00 PM,14 AV S / S WALKER ST,O,O1,9400.4010,-122.314693383,47.583698189,"(47.583698189, -122.314693383)",NA,NA,NA,NA
1074295,15000133342,2015133342,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,04/23/2015 11:21:00 PM,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.2010,-122.313115708,47.662180578,"(47.662180578, -122.313115708)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,04/23/2015 11:02:00 PM
730259,12000041866,201241866,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,02/11/2012 04:11:00 AM,MERCER ST / WESTLAKE AV N,D,D2,7200.1000,-122.33843611,47.624552315,"(47.624552315, -122.33843611)",NA,NA,NA,NA
1600098,15000383386,2015383386,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,11/02/2015 05:44:00 AM,47XX BLOCK OF 1 AV S,O,O2,9300.3206,-122.334202526,47.563814063,"(47.563814063, -122.334202526)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALARMS,SUSPICIOUS CIRCUMSTANCES,11/02/2015 05:33:00 AM
724542,12000033643,201233643,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,02/03/2012 11:22:00 PM,63XX BLOCK OF 23RD AVE SW,F,F1,10700.1008,-122.362636355,47.543929915,"(47.543929915, -122.362636355)",NA,NA,NA,NA
1791264,16000261874,2016261874,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/22/2016 02:34:53 AM,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
932134,12000353402,2012353402,192,MISDEMEANOR WARRANT SERVICE,WARRANT CALLS,ARREST,10/15/2012 01:50:00 PM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)",FOLLOW UP,MISCELLANEOUS,MISCELLANEOUS,10/15/2012 12:50:00 PM
1983901,17000143738,2017143738,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,04/25/2017 09:08:31 AM,45XX BLOCK OF SHILSHOLE AV NW,B,B1,4700.4017,-122.37731,47.661903,"(47.661903, -122.37731)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,NA
